CDs 1 V x 2 HOURS Ex 340 nm,,CDs 1 V x 2 HOURS Ex 230 ,,CDs 1 V x 2 HOURS Ex 240 nm,,CDs 1 V x 2 HOURS Ex 250,,CDs 1 V x 2 HOURS Ex 260,,CDs 1 V x 2 HOURS Ex 270,,CDs 1 V x 2 HOURS Ex 280,,CDs 1 V x 2 HOURS Ex 290,,CDs 1 V x 2 HOURS Ex 300,,CDs 1 V x 2 HOURS Ex 300 (2),,CDs 1 V x 2 HOURS Ex 310,,CDs 1 V x 2 HOURS Ex 320,,CDs 1 V x 2 HOURS Ex 330,,CDs 1 V x 2 HOURS Ex 340,,CDs 1 V x 2 HOURS Ex 350,,CDs 1 V x 2 HOURS Ex 360,,CDs 1 V x 2 HOURS Ex 370,,CDs 1 V x 2 HOURS Ex 370,,CDs 1 V x 2 HOURS Ex 390,,CDs 1 V x 2 HOURS Ex 400,,CDs 1 V x 2 HOURS Ex 410,,CDs 1 V x 2 HOURS Ex 420,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
,,581.0200195,-2.601514339,591.0100098,-2.610419989,,,,,,,,,,,,,641,-2.414473772,,,661,-2.563944817,671,-2.47151804,681,39.59968185,690.9799805,4.772356033,700.9799805,-2.644329786,710.9799805,-2.585495949,720.9699707,-2.648791552,730.9699707,-2.643734932,740.9699707,-2.654709816,750.9699707,-2.657026291,760.9699707,-2.702873468,
,,582.0499878,-2.614275932,592.0200195,-2.624270678,,,,,,,,,,,,,642,-2.45596838,,,662,-2.575180054,672,-2.507117987,682,34.17293549,691.9699707,10.20864773,701.9699707,-2.62615633,711.9699707,-2.659439087,721.9400024,-2.64063096,731.9400024,-2.686700344,741.9400024,-2.686908245,751.9400024,-2.640723228,761.9400024,-2.675219536,
,,582.9400024,-2.703538656,593.039978,-2.610364914,,,,,,,,,,,,,643,-2.447692394,,,663,-2.600090027,673,-2.656393528,683,25.43376923,692.9500122,15.91034031,702.9500122,-2.61325264,712.9500122,-2.632408381,723.0499878,-2.610566139,733.0499878,-2.612542152,743.0499878,-2.629756689,753.0499878,-2.668153524,763.0499878,-2.684529066,
,,583.9699707,-2.645161867,594.0499878,-2.53239131,,,,,,,,,,,,,644,-2.477316618,,,664,-2.540287971,674,-2.606202364,684,18.26470184,693.9400024,22.51958084,703.9400024,-2.620080471,713.9400024,-2.650388956,724.0200195,-2.618634701,734.0200195,-2.661382198,744.0200195,-2.599361181,754.0200195,-2.679062843,764.0200195,-2.662776709,
,,585,-2.718111992,595.0700073,-2.731360674,,,,,,,,,,,,,645,-2.496282816,,,665,-2.588364363,675,-2.542824984,685,12.82373905,695.0700073,29.56833649,705.0700073,-2.629245043,715.0700073,-2.612942457,725,-2.533468246,735,-2.648775578,745,-2.668146133,755,-2.601350546,765,-2.678282261,
,,586.0200195,-2.658873796,595.9400024,-2.585124493,,,,,,,,,,,,,646,-2.453142643,,,666,-2.574795961,676,-2.520143747,686,6.646739006,696.0499878,36.22819138,706.0499878,-2.620253801,716.0499878,-2.602127314,725.9699707,-2.625565052,735.9699707,-2.643330812,745.9699707,-2.649797916,755.9699707,-2.673613071,765.9699707,-2.690548182,
,,587.0499878,-2.703339338,596.9500122,-2.691286087,,,,,,,,,,,,,647,-2.478464842,,,667,-2.54032588,677,-2.518883944,687,2.839419842,697.039978,40.28527832,707.039978,-2.600622177,717.039978,-2.679486275,726.9400024,-2.649261951,736.9400024,-2.624494791,746.9400024,-2.624319315,756.9400024,-2.628889084,766.9400024,-2.684571505,
,,587.9400024,-2.76245141,597.9699707,-2.6239779,,,,,,,,,,,,,648,-2.448120832,,,668,-2.564059734,678,-2.607070684,688,0.1864368916,698.0200195,43.42254257,708.0200195,-2.543453693,718.0200195,-2.640499353,728.0499878,-2.610680819,738.0499878,-2.667437315,748.0499878,-2.675032616,758.0499878,-2.639051199,768.0499878,-2.672002554,
,,588.9699707,-2.703454733,598.9799805,-2.663995028,,,,,,,,,,,,,649,-2.523355007,,,669,-2.600647449,679,-2.60683465,689,-1.278758764,699.0100098,45.91297531,709.0100098,-1.915514469,719.0100098,-2.592701912,729.0200195,-2.641427279,739.0200195,-2.65365696,749.0200195,-2.655239582,759.0200195,-2.6565063,769.0200195,-2.699739218,
,,590,-2.703537703,600,-2.609594822,,,,,,,,,,,,,650,-2.446056366,,,670,-2.575042009,680,-2.643119574,690,-2.046577692,700,45.65578461,710,-0.3219909668,720,-2.62218976,730,-2.610003948,740,-2.61707902,750,-2.630320072,760,-2.645697117,770,-2.681665421,
,,591.0100098,-2.511917353,,,,,,,,,,,,,,,,,,,671,-2.599475384,681,-2.718111992,690.9799805,-2.312417507,700.9799805,42.72519302,710.9799805,2.308695316,720.9699707,-2.563848972,730.9699707,-2.557090044,740.9699707,-2.622922182,750.9699707,-2.649416924,760.9699707,-2.645464897,770.9500122,-2.678473711,
,,592.0200195,-2.543406487,,,,,,,,,,,,,,,,,,,672,-2.658618689,682,-2.580391645,691.9699707,-2.569983959,701.9699707,37.42689514,711.9699707,6.376908302,721.9400024,-2.612329483,731.9400024,-2.58813262,741.9400024,-2.628802299,751.9400024,-2.699292183,761.9400024,-2.623994827,772.0499878,-2.666432142,
,,593.039978,-2.568440437,,,,,,,,,,,,,,,,,,,673,-2.552787542,683,-2.656868935,692.9500122,-2.509589672,702.9500122,30.0046463,712.9500122,12.60436344,723.0499878,-2.621777534,733.0499878,-2.657107115,743.0499878,-2.680295467,753.0499878,-2.599727392,763.0499878,-2.624347925,773.0100098,-2.659683466,
,,594.0499878,-2.629785776,,,,,,,,,,,,,,,,,,,674,-2.563640594,684,-2.55698967,693.9400024,-2.520685911,703.9400024,22.97228241,713.9400024,21.74319458,724.0200195,-2.53476572,734.0200195,-2.625798702,744.0200195,-2.648317337,754.0200195,-2.711900234,764.0200195,-2.618787289,773.9699707,-2.666004896,
,,595.0700073,-2.585119486,,,,,,,,,,,,,,,,,,,675,-2.636221409,685,-2.582010508,695.0700073,-2.608114481,705.0700073,15.17351627,715.0700073,32.10594177,725,-2.622479439,735,-2.617774725,745,-2.648299456,755,-2.604883909,765,-2.591296673,775.0599976,-2.675273895,
,,595.9400024,-2.555486202,,,,,,,,,,,,,,,,,,,676,-2.469408751,686,-2.544077873,696.0499878,-2.59604907,706.0499878,9.337881088,716.0499878,38.74251556,725.9699707,-2.552544355,735.9699707,-2.664744139,745.9699707,-2.673068047,755.9699707,-2.649796724,765.9699707,-2.651090145,776.0200195,-2.660155058,
,,596.9500122,-2.600211859,,,,,,,,,,,,,,,,,,,677,-2.623384714,687,-2.6181283,697.039978,-2.606518745,707.039978,4.846556664,717.039978,43.65176773,726.9400024,-2.555245638,736.9400024,-2.555307388,746.9400024,-2.635501385,756.9400024,-2.623484373,766.9400024,-2.623429298,776.9799805,-2.669094086,
,,597.9699707,-2.674300909,,,,,,,,,,,,,,,,,,,678,-2.5998528,688,-2.617754459,698.0200195,-2.630753994,708.0200195,1.172116995,718.0200195,47.36007309,728.0499878,-2.202632904,738.0499878,-2.626043797,748.0499878,-2.622459173,758.0499878,-2.649004459,768.0499878,-2.645508289,777.9400024,-2.681274414,
,,598.9799805,-2.614309788,,,,,,,,,,,,,,,,,,,679,-2.57541275,689,-2.521261692,699.0100098,-2.754824162,709.0100098,-0.7835515738,719.0100098,46.32008362,729.0200195,-1.007256269,739.0200195,-2.579291582,749.0200195,-2.692801714,759.0200195,-2.641849756,769.0200195,-2.624489784,779.039978,-2.702814579,
,,600,-2.59990859,,,,,,,,,,,,,,,,,,,680,-2.706365347,690,-2.607693434,700,-2.592357397,710,-1.924665213,720,47.16032028,730,1.468307972,740,-2.53505373,750,-2.646975279,760,-2.617521763,770,-2.628335238,780,-2.681536913,
,,,,,,,,,,,,,,,,,,,,,,681,-2.635067463,690.9799805,-2.582106352,,,710.9799805,-2.172892094,720.9699707,46.36899567,730.9699707,5.491275787,740.9699707,-2.558582306,750.9699707,-2.711755991,760.9699707,-2.636086226,770.9500122,-2.634583235,780.9500122,-2.666267633,
,,,,,,,,,,,,,,,,,,,,,,682,-2.682173967,691.9699707,-2.581394672,,,711.9699707,-2.376046896,721.9400024,45.30721664,731.9400024,12.4412117,741.9400024,-2.610898018,751.9400024,-2.609225512,761.9400024,-2.622359037,772.0499878,-2.610310078,782.0499878,-2.666205406,
,,,,,,,,,,,,,,,,,,,,,,683,-2.542939663,692.9500122,-2.594513178,,,712.9500122,-2.550757408,723.0499878,40.16471481,733.0499878,23.6470871,743.0499878,-2.595355272,753.0499878,-2.654457092,763.0499878,-2.705153704,773.0100098,-2.597012043,783.0100098,-2.665953636,
,,,,,,,,,,,,,,,,,,,,,,684,-2.659841776,693.9400024,-2.68133378,,,713.9400024,-2.508800983,724.0200195,31.71435928,734.0200195,31.93544769,744.0200195,-2.597015381,754.0200195,-2.646313667,764.0200195,-2.659522533,773.9699707,-2.651545286,783.9699707,-2.648252487,
,,,,,,,,,,,,,,,,,,,,,,685,-2.670915365,695.0700073,-2.556741476,,,715.0700073,-2.582213163,725,25.03304291,735,42.76411057,745,-2.641889572,755,-2.667051792,765,-2.635394335,775.0599976,-2.650942564,785.0599976,-2.675530434,
,,,,,,,,,,,,,,,,,,,,,,686,-2.515051842,696.0499878,-2.482125282,,,716.0499878,-2.605593204,725.9699707,15.07510662,735.9699707,49.98407745,745.9699707,-2.633472443,755.9699707,-2.641278505,765.9699707,-2.63593483,776.0200195,-2.607372522,786.0200195,-2.666649818,
,,,,,,,,,,,,,,,,,,,,,,687,-2.554210186,697.039978,-2.542259216,,,717.039978,-2.6845541,726.9400024,7.195696831,736.9400024,54.77752686,746.9400024,-2.555487633,756.9400024,-2.641568184,766.9400024,-2.623435259,776.9799805,-2.623727322,786.9799805,-2.696746111,
,,,,,,,,,,,,,,,,,,,,,,688,-2.540025949,698.0200195,-2.5808146,,,718.0200195,-2.550246,728.0499878,1.886570454,738.0499878,57.99083328,748.0499878,-2.495211601,758.0499878,-2.558438063,768.0499878,-2.628803492,777.9400024,-2.673323154,787.9400024,-2.654033899,
,,,,,,,,,,,,,,,,,,,,,,689,-2.564224005,699.0100098,-2.681256533,,,719.0100098,-2.552258015,729.0200195,-0.5556197166,739.0200195,56.94111633,749.0200195,-2.090437651,759.0200195,-2.654111624,769.0200195,-2.616401911,779.039978,-2.623564482,789.039978,-2.672566891,
,,,,,,,,,,,,,,,,,,,,,,690,-2.554434299,700,-2.644301176,,,720,-2.684571028,730,-1.777261019,740,54.49786758,750,-0.7818399668,760,-2.661065817,770,-2.654760599,780,-2.601427078,790,-2.663025618,
,,,,,,,,,,,,,,,,,,,,,,690.9799805,-2.636517525,,,,,720.9699707,-2.584692717,730.9699707,-2.278336525,740.9699707,51.91564941,750.9699707,2.315852165,760.9699707,-2.615696192,770.9500122,-2.635163069,780.9500122,-2.561231613,790.9400024,-2.666406631,
,,,,,,,,,,,,,,,,,,,,,,691.9699707,-2.517779589,,,,,721.9400024,-2.6069417,731.9400024,-2.506123543,741.9400024,46.78282547,751.9400024,7.447756767,761.9400024,-2.616651058,772.0499878,-2.699115753,782.0499878,-2.679190397,792.0200195,-2.67564106,
,,,,,,,,,,,,,,,,,,,,,,692.9500122,-2.564909458,,,,,723.0499878,-2.684839964,733.0499878,-2.556400299,743.0499878,36.85864639,753.0499878,18.18832397,763.0499878,-2.571545124,773.0100098,-2.584463835,783.0100098,-2.635422707,792.9699707,-2.684635639,
,,,,,,,,,,,,,,,,,,,,,,693.9400024,-2.63385582,,,,,724.0200195,-2.618443012,734.0200195,-2.600682974,744.0200195,29.30041885,754.0200195,31.15683365,764.0200195,-2.629555464,773.9699707,-2.666865349,783.9699707,-2.60157299,794.0499878,-2.656981468,
,,,,,,,,,,,,,,,,,,,,,,695.0700073,-2.623572826,,,,,725,-2.627586603,735,-2.656221628,745,19.97512817,755,45.88579559,765,-2.602400303,775.0599976,-2.603783369,785.0599976,-2.639670849,795,-2.678172112,
,,,,,,,,,,,,,,,,,,,,,,696.0499878,-2.482496262,,,,,725.9699707,-2.651967049,735.9699707,-2.637751579,745.9699707,11.40126419,755.9699707,57.44933319,765.9699707,-2.604989052,776.0200195,-2.648911715,786.0200195,-2.668141365,795.9400024,-2.675075531,
,,,,,,,,,,,,,,,,,,,,,,697.039978,-2.622735262,,,,,726.9400024,-2.696182013,736.9400024,-2.600095272,746.9400024,5.186795712,756.9400024,63.71510696,766.9400024,-2.623100042,776.9799805,-2.592003107,786.9799805,-2.623343706,797.0200195,-2.696664333,
,,,,,,,,,,,,,,,,,,,,,,698.0200195,-2.589190006,,,,,728.0499878,-2.574940205,738.0499878,-2.612710476,748.0499878,1.024991035,758.0499878,66.80000305,768.0499878,-2.541703939,777.9400024,-2.609433651,787.9400024,-2.629642248,797.9699707,-2.660405159,
,,,,,,,,,,,,,,,,,,,,,,699.0100098,-2.635310888,,,,,729.0200195,-2.628304958,739.0200195,-2.631408691,749.0200195,-1.009224772,759.0200195,64.76673889,769.0200195,-2.017580032,779.039978,-2.627240181,789.039978,-2.513329983,799.0499878,-2.681437731,
,,,,,,,,,,,,,,,,,,,,,,700,-2.484630823,,,,,730,-2.66245389,740,-2.680840731,750,-1.977905273,760,60.70782852,770,-0.5469179153,780,-2.628396511,790,-2.417547703,800,-2.674912691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.9699707,-2.639892817,740.9699707,-2.636954784,750.9699707,-2.281299353,760.9699707,56.77476501,770.9500122,2.188912868,780.9500122,-2.634598255,790.9400024,-2.430254459,800.9400024,-2.660368681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.9400024,-2.629671097,741.9400024,-2.66176796,751.9400024,-2.437883615,761.9400024,52.56777573,772.0499878,7.659899712,782.0499878,-2.534914255,792.0200195,-2.246429682,802.0200195,-2.659980536,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0499878,-2.718111992,743.0499878,-2.656005621,753.0499878,-2.524561167,763.0499878,41.64255142,773.0100098,14.79253292,783.0100098,-2.520747662,792.9699707,-2.24010849,802.9699707,-2.653661489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0200195,-2.640459299,744.0200195,-2.67484045,754.0200195,-2.524705172,764.0200195,33.09166336,773.9699707,23.35296249,783.9699707,-2.501864195,794.0499878,-2.173602581,804.0499878,-2.693699598,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,-2.530200243,745,-2.618415356,755,-2.601840734,765,24.21791458,775.0599976,32.8809433,785.0599976,-2.466303825,795,-2.233140469,805,-2.643968105,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9699707,-2.596226931,745.9699707,-2.601224184,755.9699707,-2.670107126,765.9699707,15.59145832,776.0200195,40.49282074,786.0200195,-2.42655015,795.9400024,-2.16549921,805.9400024,-2.687528849,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.9400024,-2.718111992,746.9400024,-2.612958193,756.9400024,-2.601551771,766.9400024,8.511748314,776.9799805,46.95716095,786.9799805,-2.378200531,797.0200195,-2.197476149,807.0200195,-2.666056395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0499878,-2.696069956,748.0499878,-2.625648499,758.0499878,-2.602458239,768.0499878,3.432261467,777.9400024,49.51016235,787.9400024,-2.193171024,797.9699707,-2.270401716,807.9699707,-2.672373772,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.0200195,-2.640707493,749.0200195,-2.638123751,759.0200195,-2.591124058,769.0200195,0.3168125153,779.039978,49.52836227,789.039978,-1.410195589,799.0499878,-2.247515917,809.0499878,-2.669215679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,-2.552041292,750,-2.662537336,760,-2.601594687,770,-1.361503959,780,48.06156158,790,0.5391349792,800,-2.376380444,810,-2.644378185,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.9699707,-2.617800951,,,,,770.9500122,-1.956284761,780.9500122,45.89220047,790.9400024,3.52588129,800.9400024,-2.278065681,810.9400024,-2.639095545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.9400024,-2.628739595,,,,,772.0499878,-2.407423496,782.0499878,40.91609192,792.0200195,8.923731804,802.0200195,-2.338582516,812.0200195,-2.657146931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0499878,-2.618005276,,,,,773.0100098,-2.522551298,783.0100098,34.94855118,792.9699707,14.23625088,802.9699707,-2.348021984,812.9699707,-2.650816441,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0200195,-2.651616096,,,,,773.9699707,-2.573645115,783.9699707,28.69482803,794.0499878,21.87740326,804.0499878,-2.406739712,814.0499878,-2.62916255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,-2.729198933,,,,,775.0599976,-2.57485199,785.0599976,19.35636139,795,27.52514648,805,-2.455824852,815,-2.659453392,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.9699707,-2.628930807,,,,,776.0200195,-2.635284424,786.0200195,11.7963028,795.9400024,33.17498779,805.9400024,-2.480374813,815.9400024,-2.647686481,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.9400024,-2.674067974,,,,,776.9799805,-2.612657785,786.9799805,6.05905056,797.0200195,38.91296005,807.0200195,-2.446024418,817.0200195,-2.644783974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0499878,-2.608082771,,,,,777.9400024,-2.581521749,787.9400024,1.829409599,797.9699707,42.246418,807.9699707,-2.402035236,817.9699707,-2.623592377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.0200195,-2.573603392,,,,,779.039978,-2.695507526,789.039978,-0.878557086,799.0499878,42.41289139,809.0499878,-2.005865097,819.0499878,-2.647237301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,-2.574137926,,,,,780,-2.605148315,790,-1.975231767,800,39.83346558,810,-1.148123503,820,-2.616820335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.9400024,-2.332455873,800.9400024,34.68706894,810.9400024,0.9428739548,820.9400024,-2.650394678,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0200195,-2.512886524,802.0200195,29.53645325,812.0200195,4.705834389,822.0200195,-2.626462936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.9699707,-2.588432074,802.9699707,21.93481445,812.9699707,8.965221405,822.9699707,-2.644982338,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0499878,-2.596477032,804.0499878,15.89542675,814.0499878,13.89411259,824.0499878,-2.617263556,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,-2.590441227,805,10.02576923,815,19.52145767,825,-2.663148403,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9400024,-2.635777712,805.9400024,6.143216133,815.9400024,23.15461731,825.9400024,-2.620169163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0200195,-2.629901886,807.0200195,2.682136059,817.0200195,26.25073624,827.0200195,-2.629380941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.9699707,-2.642339706,807.9699707,0.9015667439,817.9699707,29.04581451,827.9699707,-2.611390591,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0499878,-2.628265381,809.0499878,-0.4046030045,819.0499878,30.7746582,829.0499878,-2.504021168,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,-2.680376053,810,-0.728422761,820,30.7250061,830,-1.966854334,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.9400024,-0.7413015366,820.9400024,28.46603012,831.0599976,-0.7317014933,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0200195,-0.8005542755,822.0200195,24.43676758,832,1.114900827,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.9699707,-0.8649629354,822.9699707,20.30218124,833.0599976,4.015216351,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0499878,-0.8215482235,824.0499878,13.46573925,834,6.959651947,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,-0.6035358906,825,8.838588715,835.0599976,11.27196503,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.9400024,-0.6236622334,825.9400024,4.636255741,836,14.81997204,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0200195,-0.5987420082,827.0200195,1.261599779,837.0599976,18.6564827,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.9699707,-0.563434124,827.9699707,-0.6380457878,838,20.92625046,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0499878,-0.4384183884,829.0499878,-1.856969833,839.0599976,22.96376419,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,-0.4762709141,830,-2.318214893,840,23.71097565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.9400024,-0.3491191864,831.0599976,-2.503150702,841.0599976,23.34106064,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.0200195,-0.3851885796,832,-2.564518213,842,20.39353561,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.9699707,-0.5321400166,833.0599976,-2.57619524,843.0599976,16.34630585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0499878,-0.4047212601,834,-2.624154568,844,11.7752676,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,-0.5142974854,835.0599976,-2.635164738,845.0599976,7.098420143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.9400024,-0.6378836632,836,-2.647114754,846,3.309138775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.0200195,-0.9313753843,837.0599976,-2.619656086,847.0599976,0.5071597099,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.9699707,-1.16341877,838,-2.635630131,848,-1.057826757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0499878,-1.453513741,839.0599976,-2.618744135,849.0599976,-1.964562654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,-1.831852674,840,-2.618985415,850,-2.379809618,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0599976,-2.031457424,841.0599976,-2.723619699,851.0599976,-2.541167259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,-2.300195217,842,-2.641401291,852,-2.622497559,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.0599976,-2.453136206,843.0599976,-2.657739878,853.0599976,-2.638680696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,-2.541330814,844,-2.641289473,854,-2.605067968,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0599976,-2.630332232,845.0599976,-2.64714694,855.0599976,-2.650426626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,-2.623563766,846,-2.669300795,856,-2.659292459,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.0599976,-2.674145699,847.0599976,-2.685399055,857.0599976,-2.711975336,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,-2.642404079,848,-2.652355671,858,-2.645147562,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0599976,-2.648499727,849.0599976,-2.674388409,859.0599976,-2.69045043,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,-2.655118704,850,-2.669107437,860,-2.672155857,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.0599976,-2.63588047,851.0599976,-2.691095114,861.0499878,-2.678035736,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,-2.642463207,852,-2.679667473,861.9699707,-2.693531275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0599976,-2.680207968,853.0599976,-2.690766573,863.0200195,-2.6753335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,-2.66780448,854,-2.679694653,863.9400024,-2.684369564,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0599976,-2.636131287,855.0599976,-2.68009901,865,-2.666153193,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,-2.655052662,856,-2.657757044,866.0499878,-2.678348064,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.0599976,-2.643360138,857.0599976,-2.701640606,866.9699707,-2.705849886,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,-2.649795294,858,-2.663259983,868.0200195,-2.664615631,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.0599976,-2.654812098,859.0599976,-2.635929108,868.9400024,-2.669233561,
